cell,dates,nums_cr,pages_table_start,line_order,title
" rappel, fournir les dimensions des appareils à installer dans la banque d’accueil",['23-09-2014'],[60],[321],1,APPLICAM
" suppression du lecteur de carte MOZAIK extérieur entrée scolaire (doublon avec visio- phone du lot électricité), suppression de la borne FMI (déclaration directement auprès de l’hôtesse de caisse qui ouvrira la porte)",['20-01-2015'],[75],[406],0,APPLICAM
" terminer raccordement lecteur de carte accès remise en forme, installation et paramé- trage poste caisse",['20-01-2015'],[75],[406],1,APPLICAM
 valider plan de fourreaux DEVRED,['26-11-2013'],"[20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]","[106, 112, 118, 131, 136, 142, 148, 154, 161, 167, 173, 178, 184, 190, 196, 202, 214, 220, 227, 233, 239, 245, 251, 258, 265, 273, 281, 288, 295, 302, 309, 315]",0,APPLICAM
 valider plan de fourreaux DEVRED Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 23 171213.doc 5 Pour action Observations,['26-11-2013'],[23],[124],0,APPLICAM
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],"[12, 13]","[57, 63]",1,"NOREADE sur site ce jour, devis à valider sans délai. 24"
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],"[12, 13]","[57, 63]",0,"NOREADE sur site ce jour, devis à valider sans délai. 24"
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],"[12, 12, 13, 13]","[57, 57, 63, 63]",1,09
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],"[12, 12, 13, 13]","[57, 57, 63, 63]",0,09
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],"[12, 13]","[57, 63]",1,13 : devis validé le 20
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],"[12, 13]","[57, 63]",0,13 : devis validé le 20
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],"[12, 13]","[57, 63]",1,13. 01
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],"[12, 13]","[57, 63]",0,13. 01
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],"[12, 13]","[57, 63]",1,10
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],"[12, 13]","[57, 63]",0,10
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],"[12, 13]","[57, 63]",1,13 : intervention
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],"[12, 13]","[57, 63]",0,13 : intervention
" BC signale avoir découvert un câble traversant le parking, qui semble être une alimentation d’éclairage public. Réfection à prévoir avant la fin de chantier ASSISTANT MAITRISE D’OUVRAGE",['17-09-2013'],[13],[63],1,13 : intervention pro-
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer). 24/09/13 : voir avec NOREADE pour reprise au plus tôt",['17-08-2013'],[13],[63],0,13 : intervention pro-
 prochaine réunion le 07/01/14 à 14h00,['26-11-2013'],"[20, 21, 22, 23]","[105, 111, 117, 123]",0,Agi2d
" L’entreprise DEVRED constate, une nouvelle fois, des dégradations sur des luminaires et des chemins de câbles en sous sol. Merci à chacune des entreprises intervenant en sous-sol, de signaler toutes dégradations accidentelles qu’elle pourrait causer sur toutes les installations ne lui appartenant pas. Il est rappelé également de fermer correctement le chan- tier chaque soir.",['29-07-2014'],[53],[270],7,DRD
 confirmer dimensions des trappes à COEXIA,['21-10-2014'],"[64, 65, 66, 67, 68, 69, 72, 73]","[346, 353, 359, 365, 371, 377, 388, 394]",5,DRD
 confirmer le sens de pose des dalles de fibre de bois,['09-09-2014'],[58],[307],5,DRD
 confirmer teinte porte local C7 et panneau plein sur semi-fixe porte infirmerie et plages,['16-09-2014'],[59],[314],4,DRD
" essais de lasure béton faits, à valider",['03-06-2014'],[44],[219],5,DRD
 faire choix couleur caisse : gris anthracite ou blanc,['30-09-2014'],[61],[326],3,DRD
 faire choix des stratifiés,['08-07-2014'],"[49, 50, 52, 53]","[243, 249, 263, 270]",6,DRD
 faire détail sauna (assise),['16-09-2014'],[59],[314],5,DRD
 faire proposition à la Ville d’implantation d’un portillon d’accès pour entretien espaces verts entre parvis entrée et logement ville,['14-10-2014'],"[63, 64, 65]","[339, 346, 353]",4,DRD
 finaliser bilan financier,['03-06-2014'],"[44, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57]","[219, 231, 237, 243, 249, 263, 270, 279, 286, 293, 300]",6,DRD
 fournir éléments sur poignée de tirage des portes vitrées des sauna et hammam,['08-07-2014'],"[49, 50, 52, 53, 54, 55, 56, 57, 58]","[243, 249, 263, 270, 279, 286, 293, 300, 307]",5,DRD
 préciser le souhait de la longueur des surbots,['11-02-2014'],"[28, 29]","[153, 159]",9,DRD
 préparer avenant de prolongation de délai,['28-10-2014'],[65],[353],3,DRD
 transmettre croquis de reprise de l’escalier extérieur accès scolaire,['14-10-2014'],[63],[339],3,DRD
 transmettre croquis de reprise de l’escalier extérieur accès scolaire. 21/10/14 : URGENT,['14-10-2014'],[64],[346],3,DRD
 transmettre docs station de relevage à DEVRED,['06-05-2014'],"[43, 44, 47, 48, 49, 50, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[213, 219, 231, 237, 243, 249, 279, 286, 293, 300, 307, 314, 320, 326, 332, 339, 346]",3,DRD
 transmettre à SDI plan RDC en dwg + dimensions rideau d’air chaud,['26-08-2014'],[56],[293],7,DRD
 visite pré OPR façades et toiture le 16/09/14 à 10h00,['26-08-2014'],"[56, 57]","[293, 300]",6,DRD
 visite pré OPR façades et toiture le 16/09/14 à 10h00. 09/09/14 : reportée au 23/09/14,['26-08-2014'],"[58, 59]","[307, 314]",4,DRD
 voir avec CERGNUL principe de grille de soufflage de sol,['08-04-2014'],[36],[201],10,DRD
 voir finition poutres LC/béton vers accès zone déchausse,['25-03-2014'],[35],[195],8,DRD
 voir intégration poteau béton dans banque d’accueil,['23-09-2014'],[60],[320],3,DRD
 voir pour intégrer regard de pied de chute EP en façade nord (jardinière ?),['11-02-2014'],"[28, 29]","[153, 159]",8,DRD
 voir problème implantation porte local hammam,['08-04-2014'],[36],[201],9,DRD
 voir teinte des grilles de ventilation,['27-05-2014'],[44],[219],4,DRD
 vérifier avis sur banque d’accueil,['16-09-2014'],[59],[314],6,DRD
 établir plan de repérage des rebouchements de trous de banches,['25-02-2014'],"[30, 31, 32, 33, 35, 36]","[165, 171, 177, 183, 195, 201]",8,DRD
 établir plan et définir reprise des bétons selon relevé de ce jour,['25-02-2014'],"[30, 31, 32, 33, 35, 36]","[165, 171, 177, 183, 195, 201]",7,DRD
 visite de riverains encadrée par DRD et BC. Faire remarques sur organisation. 25/02/14 : réunion en mai- rie le 10/03/14 à 10h00 pour organisation. Date prévisionnelle de la manifestation : avril 14,['18-02-2014'],"[30, 31]","[165, 171]",0,LEFEVRE
 visite de riverains encadrée par DRD et BC. Faire remarques sur organisation,['18-02-2014'],[29],[159],0,LEFEVRE
 mettre en peinture le couvre JD sur banquette carrelée entre douches et hall bassin (teinte verte dito car- relage),['21-10-2014'],"[64, 65]","[348, 354]",0,CABRE SA
 réception support avec BC effectué ce jour. La réception est le plan de finition BC an- noté ce jour et affiché en salle de réunion,['03-06-2014'],"[44, 49, 54, 55, 56, 57, 58]","[220, 245, 281, 288, 295, 302, 308]",0,CABRE SA
 réception support avec BC effectué ce jour. La réception est le plan de finition BC annoté ce jour et affi- ché en salle de réunion Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 46 170614.doc 5 Pour action Observations,['03-06-2014'],"[46, 47, 48, 50, 51, 52, 53]","[226, 232, 238, 250, 257, 264, 272]",0,CABRE SA
 voir problème de cloquage de peinture sur CTBX qui se généralise. 09/12/14 : intervention fournis- seur pour diagnostic,['02-12-2014'],"[71, 72, 73, 74, 75]","[384, 389, 395, 401, 406]",1,CABRE SA
 Le vernis sera appliqué après la réalisation de joint de plâtre au pourtour des dormants. (intervenir semaine 32),['22-07-2014'],"[51, 52, 53]","[257, 264, 273]",2,CABRE SA
 attention à respecter les ouvrages béton du parvis : échafaudage posé sur banc béton,['04-11-2014'],"[66, 67, 68]","[360, 366, 372]",2,CABRE SA
