cell,dates,nums_cr,pages_table_start,line_order,title
"la MOE informe que le niveau TN après dépollution est plus bas que le niveau DCE. Cette
différence altimétrique a été relevée par des points géomètre. Ce constat nécessite un volume de rem-
blai supérieur à celui des matériaux disponible sur le site. L’entreprise fera une nouvelle proposition
pour traiter les eaux pluviales de ruissellement des espaces verts sur la parcelle afin de minimiser le vo-
lume de remblai en apport
-23/04/14 :  Transmettre le choix du Ral du mobilier urbain et des mâts d’éclairage public",['02-04-2014'],[51],[407],14,AMVS
lancer la mission G4 à ACCOTEC,['06-03-2013'],"[2, 3, 4, 5, 6, 7]","[15, 20, 26, 32, 38, 46]",2,AMVS
"lancer la mission G4 à ACCOTEC
ASSISTANT MAITRISE D’OUVRAGE",['06-03-2013'],[1],[10],2,AMVS
lancer mission pour référent pollution + travaux de dépollution complémentaire,['20-03-2013'],"[3, 4, 5]","[20, 26, 32]",3,AMVS
"lancer mission pour référent pollution + travaux de dépollution complémentaire
ASSISTANT MAITRISE D’OUVRAGE",['20-03-2013'],[2],[15],3,AMVS
notifier les avenants validés en CAO,['28-10-2015'],[92],[825],15,AMVS
"problème sur réseau d’assainissement existant dans l’emprise du projet : réseau
cassé et engorgé après la passerelle. Débordement dans la Sambre et sur la parcelle du projet
lors de phénomènes pluvieux
ASSISTANT MAITRISE D’OUVRAGE",['15-05-2013'],[10],[67],10,AMVS
"problème sur réseau d’assainissement existant dans l’emprise du projet : réseau cassé et engorgé
après la passerelle. Débordement dans la Sambre et sur la parcelle du projet lors de phénomènes pluvieux.
29/05/13 : travaux programmés en fin 2013",['15-05-2013'],"[12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","[80, 87, 101, 109, 117, 125, 132, 140, 147, 154, 161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237, 245, 253, 262]",7,AMVS
préciser ce qui est souhaité par la MOA : séparateur à hydrocarbures ou filtres ?,['02-09-2015'],"[84, 85, 86, 87]","[738, 748, 758, 768]",11,AMVS
"préparer les dossiers de demandes d’agrément de sous-traitants : original au MOA, copie par mail à",['30-08-2012'],"[9, 10]","[59, 66]",5,AMVS
"préparer ordre de service pour notification réduction fosse de plongée de 20 à 10m
de profondeur
SOUS TRAITANCE",['13-06-2013'],[14],[94],8,AMVS
"préparer ordre de service pour notification réduction fosse de plongée de 20 à 10m de profondeur.
19/06/13 : fait en attente signature MOA
SOUS TRAITANCE",['13-06-2013'],"[15, 16, 17]","[101, 109, 117]",8,AMVS
"prévoir contrat de fourniture des produits de traitement d’eau, notamment chlore
gazeux",['28-10-2015'],[92],[825],15,AMVS
"prévoir contrat de fourniture des produits de traitement d’eau, notamment chlore gazeux. 25/11/15 :
quid de la mise à disposition des fluides ?",['28-10-2015'],"[98, 99]","[843, 852]",8,AMVS
"relancer département pour la création du futur accès au centre aquatique depuis le
RD
ASSISTANT MAITRISE D’OUVRAGE",['24-04-2013'],[7],[46],11,AMVS
relancer département pour la création du futur accès au centre aquatique depuis le RD,['24-04-2013'],[8],[52],6,AMVS
"relancer département pour la création du futur accès au centre aquatique depuis le RD. 07/05/13 : en
cours de demande. 29/05/13 programmer réunion pour étude desserte zone complète y compris phase chantier
centre aquatique. 26/06/13 : voir le problème de la piste d’accès au chantier. 03/07/13 : RAPPEL URGENT.
11/09/13 : plan de principe du giratoire remis à DR pour insertion sur plan masse projet et analyse des contraintes.
09/10/13 : réunion avec CG59 et DR le 16/10/13 à 10h00 sur site",['24-04-2013'],[26],[183],7,AMVS
régulariser le marché de OTIS (ajouter l’option comme pour tous les autres lots),['10-07-2013'],"[18, 19, 20, 21]","[125, 132, 140, 147]",10,AMVS
"régulariser le marché de OTIS (ajouter l’option comme pour tous les autres lots). 11/09/13 : de-
mande faite à DR de préparer l’avenant correspondant",['10-07-2013'],[22],[154],12,AMVS
s’assurer que le devis de raccordement ErDF à été signé et retourné à ErDF,['29-01-2014'],"[40, 41, 42, 43, 44, 45, 46]","[297, 306, 315, 324, 333, 342, 351]",8,AMVS
transmettre le choix du RAL du mobilier urbain et des mâts d’éclairage public,['23-04-2014'],"[52, 53, 54, 55]","[422, 431, 440, 449]",12,AMVS
travaux de dépollution complémentaire,['20-03-2013'],"[6, 7, 8]","[38, 46, 52]",3,AMVS
"valider la possibilité de réaliser pour alimenter le chantier les réseaux électrique et
eau en enterrés depuis le carrefour du château d’eau. Confirmer qu’il n’est pas prévu de travaux
autres que le centre aquatique sur l’ensemble du terrain entre le RD et la Sambre
ASSISTANT MAITRISE D’OUVRAGE",['10-04-2013'],[5],[32],10,AMVS
"valider la possibilité de réaliser pour alimenter le chantier les réseaux électrique et eau en enterrés de-
puis le carrefour du château d’eau. Confirmer qu’il n’est pas prévu de travaux autres que le centre aquatique sur
l’ensemble du terrain entre le RD et la Sambre. 17/04/13 : validé",['10-04-2013'],[6],[38],11,AMVS
"valider ou faire observations sur proposition d’implantation de robinets de puisage transmise par DR.
17/04/13 : vu ce jour, validé avec un robinet supplémentaire au droit du bain froid",['27-03-2013'],"[6, 7]","[38, 46]",5,AMVS
voir avec ACCOTEC pour VISA sur DOE renforcement de sol,['10-07-2013'],"[19, 20, 21, 22]","[132, 140, 147, 154]",10,AMVS
"voir avec ACCOTEC pour VISA sur DOE renforcement de sol
ASSISTANT MAITRISE D’OUVRAGE",['10-07-2013'],[18],[125],11,AMVS
"voir avec service marchés publics AMVS l’attestation de non cession et de non nantissement.
15/05/13 : en attente retour AMVS",['07-05-2013'],"[14, 15, 16, 17]","[94, 101, 109, 117]",6,AMVS
"voir avec service marchés publics AMVS l’attestation de non cession et de non nantissement.
15/05/13 : en attente retour AMVS
SOUS TRAITANCE",['07-05-2013'],"[11, 12, 13]","[73, 80, 87]",6,AMVS
"confirmer le principe de fonctionnement des pédiluves souhaité : alimentation, trop plein,
évacuation",['22-01-2014'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",10,CTH
faire VISA sur fiche produit bâche bentonitique du bassin EP,['25-09-2013'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",5,CTH
"faire proposition de complément de contrôle d’accès sur la zone remise en forme
humide",['19-03-2014'],"[46, 47, 48, 49, 99]","[351, 360, 369, 378, 852]",23,CTH
CAMVS demande une proposition d’organigramme,['04-11-2015'],[99],[852],14,CTH
"SOGEA informe qu’il n’est pas possible d’avoir de vitrage teinté vert en triple vi-
trage. A vérifier et donner instruction",['06-03-2013'],[1],[10],9,CTH
URGENT finaliser le projet vidéosurveillance. 04/11/15 : RAPPEL,['22-07-2015'],[99],[852],8,CTH
confirmer la nécessité des panneaux perforés en zone plongée (CTBX 22mm),['08-07-2015'],[99],[852],7,CTH
confirmer l’option triple vitrage également sur les verrières,['06-03-2013'],[1],[10],8,CTH
confirmer à MQB le % de vide dans barrage bois sur coursive,['05-03-2014'],"[45, 46]","[342, 351]",13,CTH
diffuser à COEXIA plan CRI,['05-03-2014'],[45],[342],15,CTH
diffuser à SOGEA plan de repérage menuiseries bois,['05-03-2014'],[45],[342],14,CTH
décaissé de sol ascenseur 30mm maxi,['10-07-2013'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",3,CTH
faire détail banc bassin d’activités et banc hammam,['12-03-2014'],"[45, 46]","[342, 351]",16,CTH
faire détail de finition toile/CTBX/ossature canon de lumière,['11-09-2013'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",4,CTH
faire détail des distributeurs de cintres et de jetons,['08-07-2015'],[99],[852],5,CTH
faire extrait de plan de pente de la zone pataugeoire,['02-04-2014'],[48],[369],15,CTH
faire fermer le local TGBT au droit de l’escalier menant au R+1,['30-09-2015'],[99],[852],11,CTH
faire implantation de la cascade de la rivière pour EAS,['02-04-2014'],[48],[369],15,CTH
faire mise au point sur l’arrêt d’urgence CVC,['28-10-2015'],[99],[852],13,CTH
faire plan de repérage des échelles à crinoline,['26-02-2014'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",12,CTH
faire point sur devis SAMNORD,['28-10-2015'],[99],[852],12,CTH
faire point sur modifications réservation bloc porte,['04-12-2013'],[45],[342],9,CTH
faire point une complément GTB,['16-12-2015'],[99],[852],15,CTH
"faire proposition de complément de contrôle d’accès sur la zone remise en forme humide
-16/04/14 : Réunion pour les éclairages extérieurs, nivellement des espaces verts, plan et coupe
sur réseaux divers le 23/04/14 à 14h",['19-03-2014'],[49],[390],14,CTH
"faire proposition de complément de contrôle d’accès sur la zone remise en forme humide
-16/04/14 : Réunion pour les éclairages extérieurs, nivellement des espaces verts, plan et coupe sur ré-
seaux divers le 23/04/14 à 14h.
-23/04/14 : Transmettre le plan gaz de GRDF à Montaron. Transmettre une proposition des PI au
SDIS pour validation. Contacter EAU et FORCE pour confirmer que le compteur d’eau est de type
à impulsion.
-23/04/14 : Transmettre au lot enrochement la réponse aux questions suivantes :
Date de la pose de la passerelle, date de la pose du petit escalier situé au bout de la rivière et la
date de la pose des gaines verticales à l’arrière de la rivière.",['19-03-2014'],[51],[408],20,CTH
faire proposition d’une menuiserie alu vitrée sur accueil plongée,['19-03-2014'],"[46, 47]","[351, 360]",18,CTH
faire un point sur les portes équipées de gâches électriques,['16-09-2015'],[99],[852],9,CTH
finaliser choix animation bruine de la pataugeoire,['19-03-2014'],"[46, 47]","[351, 360]",21,CTH
formuler avis sur proposition SNEF de matériel de détection incendie,['15-04-2015'],[99],[852],4,CTH
"fournir un extrait de plan coté de la zone administration et remise en forme pour
implantation des cloisonnements",['26-03-2014'],[47],[360],18,CTH
fournir à DRD les éléments pour établir avenant technique traitement d’eau,['19-02-2014'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",11,CTH
fournir à SOGEA les hypothèses de calcul de l’étude thermique,['06-03-2013'],[1],[10],7,CTH
fournir éléments à SOGEA pour créer amenée d’air dans zone vestiaires individuels,['19-03-2014'],[46],[351],20,CTH
poste 1.12 du lot menuiserie intérieure à localiser,['08-07-2015'],[99],[852],6,CTH
prévoir complément d’isolant au droit des menuiseries extérieures remise en forme,['09-10-2013'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",6,CTH
rediffuser à SOGEA détail des pieds de chute EP façade sud,['12-03-2014'],"[45, 46]","[342, 351]",17,CTH
revoir aménagement zone relaxation remise en forme,['25-06-2014'],[99],[852],3,CTH
revoir l’implantation des siphons de sol des plages extérieures,['27-03-2013'],"[45, 46, 47, 48]","[342, 351, 360, 369]",2,CTH
"rotation du caniveau de fond de fosse plongée, déplacement du bac tampon de la
fosse et création d’un local stockage produit. Extrait de plan à mettre à jour pour diffusion",['06-03-2013'],[1],[10],5,CTH
réunion GTC le 30/04/14 à 11h00,['12-03-2014'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",19,CTH
réunion Traitement d’Eau le 30/04/14 à 9h00,['12-03-2014'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",19,CTH
valider les animations de la zone pataugeoire avec AMVS,['12-02-2014'],"[45, 46]","[342, 351]",18,CTH
voir le problème de l’étanchéité à l’air entre l’arrière de la membrane et les locaux intérieurs,['30-10-2013'],"[45, 46, 47, 48]","[342, 351, 360, 369]",8,CTH
voir principe VB conduit de fumées,['16-12-2015'],[99],[852],15,CTH
voir problème DEP sur façade nord,['19-03-2014'],[46],[351],19,CTH
voir problème évacuation des siphons de sol locaux techniques remise en forme,['06-03-2013'],[1],[10],6,CTH
voir regard en pied de bâtiment zone fosse à ≈-7m,['19-03-2014'],"[46, 47]","[351, 360]",22,CTH
vérifier qui doit la fourniture du compresseur bouteille de plongée,['06-03-2013'],[1],[10],3,CTH
vérifier qui doit les diverses grilles de ventilation,['23-10-2013'],"[45, 46, 47, 48, 49, 49, 51]","[342, 351, 360, 369, 378, 390, 408]",7,CTH
vérifier qui doit les grilles à ventelles en façades du local CTA remise en forme,['16-09-2015'],[99],[852],10,CTH
"SNEF signale que les réservations demandées n’ont pas été prises en compte en RDC et R+1.
04/12/13 : pris en compte sur plans remis ce jour
Contrôle réservations en sous sol du 18/12/13
- Déboucher toutes les réservations
- Locaux TE / TA :
. 2 ventilations de bac tampon fosse de plongée à carotter
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. manque 4 réservations en PH pour COEXIA : plan précis à fournir par COEXIA
. manque 1 réservation COEXIA en voile cour anglaise
. vérifier si robinet de puisage dans socle casiers piscine
. vérifier siphon + évacuation sanitaires entrée et sanitaires douches piscine : confirmer nature des réseaux à pas-
ser par COEXIA
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. manque 1 réservation COEXIA en voile infrastructure à côté du bassin d’apprentissage
. manque 3 réservations COEXIA à côté des bacs tampon
. vérifier possibilité de descendre réseau EU plages sous poutres autour du bassin d’activités (AI poutre à – 0.58
sauf une poutre à – 0.63)
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- manque 1∅200 dans local stockage univers petite enfance
- manque 1 réservation 20x40ht au droit douches à jets
- reprendre alignement 3 réservations rectangulaires dans salle fitness
- vérifier 2 réservations dans sanitaires publics
- vérifier 1 réservation dans local entretien vestiaires
- manque 1 réservation 35x35 en dalle haute du TGBT",['27-11-2013'],"[40, 41, 42]","[296, 305, 314]",42,DR
"SNEF signale que les réservations demandées n’ont pas été prises en compte en RDC et R+1.
04/12/13 : pris en compte sur plans remis ce jour
Contrôle réservations en sous sol du 18/12/13
- Linteau entrée sous-sol à recouper
- Déboucher toutes les réservations
- Locaux TE / TA :
. 2 ventilations de bac tampon fosse de plongée à carotter
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. manque 4 réservations en PH pour COEXIA : plan précis à fournir par COEXIA
. manque 1 réservation COEXIA en voile cour anglaise
. vérifier si robinet de puisage dans socle casiers piscine
. vérifier siphon + évacuation sanitaires entrée et sanitaires douches piscine : confirmer nature des réseaux à pas-
ser par COEXIA
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. manque 1 réservation COEXIA en voile infrastructure à côté du bassin d’apprentissage
. vérifier ∅200 manquant en voile bac tampon. 15/01/14 : pas nécessaire
. manque 3 réservations COEXIA à côté des bacs tampon
. vérifier possibilité de descendre réseau EU plages sous poutres autour du bassin d’activités (AI poutre à – 0.58
sauf une poutre à – 0.63)
. prévoir un gabarit pour vérification réservation grille de soufflage au sol",['27-11-2013'],"[36, 37, 38, 39]","[261, 269, 278, 287]",39,DR
"SOGEA informe qu’il n’est pas possible d’avoir de vitrage teinté vert en triple vi-
trage. A vérifier et donner instruction",['06-03-2013'],"[1, 2, 3]","[10, 15, 20]",9,DR
"Z1 à Z8 par SOGEA. Idem pour la Z11, Z12, Z15 à Z21 à charge SOGEA. Les Z9 et Z23 sont
à charge COEXIA
Synthèse",['17-04-2013'],"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51]","[52, 59, 66, 73, 80, 87, 94, 101, 109, 117, 125, 132, 140, 147, 154, 161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237, 245, 253, 261, 269, 278, 287, 296, 305, 314, 323, 332, 341, 350, 359, 368, 377, 388, 406]",14,DR
"Z13 et 14, pénétration dans bâtiment en point haut + attente au sol par SOGEA,
descente intérieure entre les 2 attentes par COEXIA",['17-04-2013'],"[6, 7]","[38, 45]",13,DR
"Z13 et 14, pénétration dans bâtiment en point haut + attente au sol par SOGEA, descente
intérieure entre les 2 attentes par COEXIA. Il en va de même pour la Z10+Z24",['17-04-2013'],"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 55, 56]","[52, 59, 66, 73, 80, 87, 94, 101, 109, 117, 125, 132, 140, 147, 154, 161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237, 245, 253, 261, 269, 278, 287, 296, 305, 314, 323, 332, 341, 350, 359, 368, 377, 388, 406, 422, 431, 440, 449, 458]",11,DR
"bac tampon rivière à bouée intégré dans l’emprise initial des bacs tampon (sous les
gradins)
Synthèse",['03-04-2013'],"[4, 5, 6]","[26, 32, 38]",7,DR
"choix des teintes de la toile tendue 6 mois au plus tard avant la pose. 06/11/13 : choix pour
01/12/13",['11-09-2013'],"[30, 31, 32]","[216, 224, 232]",5,DR
